StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q36,Q37,Q30,Q22,Q23,Q24,Q3,Q4,Q16_1,Q16_2,Q1_1,Q1_2,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8,Q9,Q21,Q31_1,Q31_2,Q32_1,Q32_2,Q14,Q15,Q28,Q31,Q29,Q34,Q27_1,Q27_2,Q27_3,Q27_4,Q35,Q26,Terminate,llm,participantId,assignmentId,projectId,start_time,end_time,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate
5/17/2024 23:53,5/18/2024 0:15,IP Address,128.97.86.148,100,1342,True,5/18/2024 0:15,R_3GzS7kQWHRdNPhL,,,,,34.0648,-118.4414,anonymous,EN,1.0,Joe Biden,,My favorite movie The Shawshank Redemption. It's a movie that deals with themes such as friendship and survival as well as preserverance and not losing hope.,Very closely,A few times a week,Lead the conversation more than listen,Somewhat Democrat,,51,49,5,0,A moderate amount,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this",Donald Trump is a narcisistic moron that does not understand how to run government and is an ineffective leader.,51,49,6,1,Somewhat Democrat,,None at all,"The AI did not share anything insightful that would have changed my mind, actually I think I may have changed the AIs mind a bit.",Neither satisfied nor dissatisfied,The AI conversation was somewhat better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,Why does it seem that the AI changed it mind,F,llama,77BCB91AD68445499F0FE58BF2616AA4,7f38634a-1db3-4a95-9155-c7cdb536911e,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716010000000.0,1716010000000.0,,,,
5/17/2024 23:52,5/18/2024 0:18,IP Address,149.75.129.12,100,1574,True,5/18/2024 0:18,R_3hWWssMeZBu8KeB,,,,,41.6904,-87.6157,anonymous,EN,0.899999976,Joe Biden,,I like the movie Inception. It combines great acting performances with subjects that I'm a fan of.,Very closely,Nearly every day,Lead the conversation more than listen,Strong Democrat,,100,0,7,0,A moderate amount,More excited than concerned,Not sure,AI helps more than it hurts,AI helps more than it hurts,A lot,"Yes, I have done this","I feel that Trump is a danger to democracy. He cannot be allowed to regain power. Thus, Biden is the only practical choice for me.",100,0,9,0,Strong Democrat,,None at all,I was already firmly with Biden. What was said by the AI only strengthened my feelings on voting biden over Trump.,Somewhat satisfied,The AI conversation was about the same,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,The same,,F,llama,A9EA054DB37D4A2B8BFB4C73CB3759C9,26794dde-43b1-4613-b287-5e84725c3414,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716010000000.0,1716010000000.0,,,,
5/17/2024 23:57,5/18/2024 0:23,IP Address,98.186.186.221,100,1592,True,5/18/2024 0:23,R_72rjILlmWOBtsXn,,,,,38.8253,-97.6389,anonymous,EN,,Joe Biden,,"My favorite movie is The Nightmare before Christmas, this movie is very special to me because I watched it growing up and it's overall a great movie. It has great characters, it is very meaningful in how it lays the plot and its concept out, it has a great theme and it's very dark and centered around Halloween and Christmas which I really like. It's also a very visually beautiful film and you can feel while watching that a lot of work and thought was put into it and it just works perfectly.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,100,0,6,0,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","I lean more towards Joe Biden because Donald Trump appeals to alt-right extremists. I politically lean more left than Biden but he is the best choice between the two, Trump is overall a very hateful idiot that incites violence with his insane cult base. He planned an attempted takeover of the US election, refused to recognize the 2020 election, lies and lies, and he does not have America's best interests at heart. ",100,0,7,0,Strong Democrat,,A little,"Sometimes I do forget some of the work Biden has done, and this chat definitely made me remember some of it. It did a good job presenting some of the positives of his presidency so far, especially when compared to Trump. ",Very satisfied,The AI conversation was somewhat better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,,F,llama,1E8E4E4B4394494FB007DC42B483BCC8,e8d6240e-701d-4f3a-817a-4906816dc3da,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716010000000.0,1716010000000.0,,,,
5/17/2024 23:54,5/18/2024 0:26,IP Address,66.215.46.166,100,1947,True,5/18/2024 0:26,R_59g7OBPXKgDrRgR,,,,,34.4994,-117.2936,anonymous,EN,0.699999988,Joe Biden,,"Teenage Mutant Ninja Turtles - the original, 1990 film. It's just goofy good fun, with a solid cast and a solid script. It is the only movie I've seen three times in a theater, dragging whoever I could con into going with me. ",Very closely,Nearly every day,Listen to the conversation more than lead,Strong Democrat,,100,0,10,0,A little,Equally concerned and excited,AI hurts more than it helps,Not sure,AI hurts more than it helps,A little,"Yes, I have done this","Joe Biden remembers when government actually worked, and he is working to get the government back to that. He is not trying to do everything by himself, rather, he's attempting to get key people in the right roles to do the best they can. He's trying to rebuild the infrastructure that has been slowly gutted over the last fifty years, ever since Reagan declared government to be the problem, not the solution. He's committed to the American people and to the United States Constitution. Donald Trump is a dangerous megalomaniac, a malignant narcissist, interested only in himself and power. He's Jim Jones on a global stage.",100,0,10,0,Strong Democrat,,None at all,"The AI didn't attempt to argue me out of my preference for Joe Biden. It wouldn't have worked anyway. It's like arguing the difference between a chicken sandwich and a plate of arsenic-laced broken glass. One might not be the healthiest meal, but the other is certainly going to kill you. I've lived through Reagan and both Bushes and the only republican that has flat-out terrified me is Trump.",Very satisfied,The AI conversation was about the same,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Now somewhat more favorable,"I think AI is a powerful tool. I have grave doubts about whether it will have a positive effect on humanity, mainly because it's being exposed to the worst of humanity far too soon in its cycle. This is, of course, not at all a scientific approach and says more about my opinion of humanity than it does about AI. ",F,llama,DB973B9D3F8F4DDA875761FAA90B8F43,d099ca7c-9e57-4dc9-8350-16a773425c7c,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716010000000.0,1716010000000.0,,,,
5/18/2024 0:01,5/18/2024 0:43,IP Address,172.58.122.63,100,2477,True,5/18/2024 0:43,R_3CpFLRw9BxOXcGZ,,,,,42.4327,-83.0396,anonymous,EN,1.0,Vote for neither,No lean at all (perfectly balanced),"It is hard to say what is my favorite movie, but one that comes to mind is Blade Runner. It is a visual feast that establishes a world that goes much deeper than what is shown to the viewer.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Something else,No lean at all (perfectly balanced),50,50,0,0,A lot,More concerned than excited,AI hurts more than it helps,Not sure,AI hurts more than it helps,A lot,"No, I have not done this","Biden and Trump are both equally unpalatable to me. There is no fundamental differences between them. They are both entirely out of touch geriatrics that have no business being in elected office. I would rather vote for a different candidate, even if there is no expectation of that candidate winning. I don't view the US government as having any legitimacy, nor do I believe that the president really has much power to affect change outside of foreign policy, where he has far too much power.",50,50,0,0,Something else,No lean at all (perfectly balanced),None at all,"Much of what the AI had to say was simply restating my words in a slightly different way. It is not a good way of convincing people of anything except what they have already fed into the chatbot. I also feel pretty strongly toward the entire American political system and its participants, so I doubt I could be swayed easily.",Neither satisfied nor dissatisfied,The AI conversation was somewhat worse,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,The same,,F,llama,28C06D84EADE4596BD7C585E8466F72F,538391af-7bfe-4582-a0eb-c5825e064866,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716010000000.0,1716010000000.0,,,,
5/18/2024 0:01,5/18/2024 1:05,IP Address,76.169.50.14,100,3870,True,5/18/2024 1:05,R_1OnMnlZgaaR0FON,,,,,33.9576,-118.267,anonymous,EN,0.899999976,Vote for neither,No lean at all (perfectly balanced),I guess the Dark Knight because I love the action and love the characters.Also from start to end it was thrilling and fun to watch the great performances.,Somewhat closely,Less often,Listen to the conversation more than lead,Independent,Democrat,55,45,2,1,A moderate amount,Equally concerned and excited,Not sure,Not sure,Not sure,A moderate amount,"Yes, I have done this","I guess I lean towards Biden more because I feel he would actually listen more, though he hasn't been doing a great job. I feel his team would also be more efficient.",55,45,3,2,Independent,Democrat,A little,I guess just because it made good points and it got me thinking.,Very satisfied,The AI conversation was about the same,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,,F,llama,E45110DA93C5482DA92B44F3C81BDC76,862ff5e4-8785-4ce7-9a4c-cfe00299de1f,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716010000000.0,1716020000000.0,,,,
5/18/2024 1:30,5/18/2024 1:44,IP Address,207.228.49.50,100,885,True,5/18/2024 1:44,R_24OF5uEko7LfnJY,,,,,41.5118,-81.6419,anonymous,EN,0.899999976,Joe Biden,,"My favorite movie is The Sixth Sense because it has a captivating story with an unexpected twist. The acting, especially by Bruce Willis and Haley Joel Osment, is outstanding. I love the suspense and the way the movie keeps you guessing until the very end.",Very closely,A few times a week,Lead the conversation more than listen,Strong Democrat,,100,0,8,0,A lot,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",I lean towards Joe Biden because I believe he promotes unity and stability. His policies on healthcare and climate change align more with my values. I also appreciate his respectful and empathetic leadership style.,100,0,9,0,Strong Democrat,,A little,"My conversation with the AI prompted me to consider Biden's contributions to our country and reflect on the contrasts between Biden and Trump, ultimately leading me to favor Biden more.",Very satisfied,The AI conversation was about the same,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,,F,llama,25FF8876F4AE4F67971A4AB403102888,55d75b10-16f8-4e5b-b35a-debf48b8c85b,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716020000000.0,1716020000000.0,,,,
5/18/2024 1:21,5/18/2024 1:45,IP Address,47.221.252.220,100,1429,True,5/18/2024 1:45,R_5f7NsPa6HGRWHMR,,,,,32.3877,-99.7773,anonymous,EN,1.0,Joe Biden,,One of my favorite movies is Grave of the Fireflies. I love that it captures the innocence and joy of childhood while also portraying a slow death in wartime.,Very closely,A few times a week,Lead the conversation more than listen,Somewhat Democrat,,100,0,6,0,A lot,Equally concerned and excited,AI hurts more than it helps,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","I think that a Joe Biden administration will delay or somewhat prevent the ongoing rise of right-wing authoritarianism in the United States. Joe Biden will allow for the nomination of moderate or liberal Supreme Court judges that may uphold abortion rights and other human rights. Joe Biden will also prevent or delay the right-wing goals of depleting trust in the election system. Joe Biden will also be willing to peacefully turn over power after his term. I am afraid that Trump, if elected, will not want to peacefully hand over power after his term. I am afraid that Trump will stage another, more effective coup attempt after another term, thus destroying the democratic integrity of this country.",100,0,7,0,Somewhat Democrat,,None at all,The AI basically parroted all of my opinions and reinforced my leaning.,Somewhat satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,The same,,F,llama,7D37ACB64B364A799B2886F3FC3A9F20,70277af5-ee28-4f2b-97b0-e22a5f18aac3,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716020000000.0,1716020000000.0,,,,
5/18/2024 1:21,5/18/2024 1:52,IP Address,72.181.243.2,100,1836,True,5/18/2024 1:52,R_1BVa01vEUXEfc2J,,,,,32.7212,-96.6765,anonymous,EN,1.0,Joe Biden,,My favorite is Training Day. I like the action packed scenes and the storyline. Also it stars my favorite actor Denzel Washington.,Not too closely,Less often,Listen to the conversation more than lead,Somewhat Democrat,,90,10,9,1,A moderate amount,More excited than concerned,Not sure,AI helps more than it hurts,Not sure,A little,"No, I have not done this",Joe Biden  brings more people together whereas Donald Trump causes tension and  causes more division among the American people. ,100,0,10,0,Strong Democrat,,A great deal,AI was informed on topics that was discussed and provided data to back up the claims. I felt like AI listened to what I said and responded appropriately. ,Very satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Now much more favorable,I really enjoyed this experiment and thought it was well put together. ,F,llama,B1DAB4488047472B8339B0EB9E4061F0,518ab5eb-68fc-49b4-84be-af83a755f01c,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716020000000.0,1716020000000.0,,,,
5/18/2024 1:43,5/18/2024 2:01,IP Address,50.81.231.99,100,1044,True,5/18/2024 2:01,R_1aJNfOMxLCr98L7,,,,,41.6435,-91.5685,anonymous,EN,1.0,Joe Biden,,"My favorite movie is Pokemon: The First Movie and it's been that way since I was a little kid. I like how Mewtwo, the main character, is a complex, morally grey anti-villain who goes on a great character arc. I relate to Mewtwo in some ways, like I too have something to prove and I too hate my creators and I too feel separate from others.",Somewhat closely,A few times a month,Listen to the conversation more than lead,Strong Democrat,,100,0,4,0,A moderate amount,More excited than concerned,AI hurts more than it helps,AI helps more than it hurts,AI hurts more than it helps,A moderate amount,"Yes, I have done this","I'm transgender, for one. Trump would cause more laws against trans people. And as bad as Biden has been in his foreign policy leading to deaths, Donald Trump would be much, much worse. Finally, I am pro-immigrant and believe Trump would cause much more suffering along the border.",100,0,4,0,Strong Democrat,,None at all,I would rather trust the news than an AI.,Neither satisfied nor dissatisfied,The AI conversation was about the same,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,The same,,F,llama,8431EC82261C4A2ABE35E342395FA4E9,b19f9f24-a0f6-4356-89dd-0f7552221cc6,bbd78a6a-05d1-4126-ab87-85a43bc108ec,1716020000000.0,1716020000000.0,,,,
